the, 29, 0.06, 0.0
and, 19, 0.04, 0.0
in, 13, 0.03, 0.0
of, 13, 0.03, 0.0
bullhead, 12, 0.02, 0.06
on, 11, 0.02, 0.0
a, 9, 0.02, 0.0
her, 9, 0.02, 0.02
to, 8, 0.02, 0.0
was, 8, 0.02, 0.0
war, 7, 0.01, 0.01
august, 6, 0.01, 0.02
two, 6, 0.01, 0.01
she, 5, 0.01, 0.01
that, 5, 0.01, 0.0
sea, 4, 0.01, 0.01
by, 4, 0.01, 0.0
for, 4, 0.01, 0.0
patrol, 4, 0.01, 0.02
with, 4, 0.01, 0.0
china, 4, 0.01, 0.02
from, 4, 0.01, 0.0
capitaine, 3, 0.01, 0.03
during, 3, 0.01, 0.01
is, 3, 0.01, 0.0
it, 3, 0.01, 0.0
air, 3, 0.01, 0.01
world, 3, 0.01, 0.01
were, 3, 0.01, 0.01
