the, 26, 0.05, 0.0
and, 17, 0.03, 0.0
on, 13, 0.03, 0.01
album, 13, 0.03, 0.05
nova, 12, 0.02, 0.06
a, 11, 0.02, 0.0
he, 11, 0.02, 0.01
in, 10, 0.02, 0.0
his, 10, 0.02, 0.01
to, 8, 0.02, 0.0
which, 7, 0.01, 0.01
for, 7, 0.01, 0.0
of, 6, 0.01, 0.0
as, 5, 0.01, 0.0
with, 5, 0.01, 0.0
aldo, 5, 0.01, 0.03
cowrote, 4, 0.01, 0.03
had, 4, 0.01, 0.01
was, 4, 0.01, 0.0
that, 4, 0.01, 0.0
celine, 4, 0.01, 0.03
singles, 4, 0.01, 0.03
would, 3, 0.01, 0.02
released, 3, 0.01, 0.02
be, 3, 0.01, 0.0
two, 3, 0.01, 0.01
grammy, 3, 0.01, 0.03
has, 3, 0.01, 0.01
records, 3, 0.01, 0.02
dion, 3, 0.01, 0.03
number, 3, 0.01, 0.01
is, 3, 0.01, 0.0
from, 3, 0.01, 0.0
best, 3, 0.01, 0.02
also, 3, 0.01, 0.01
