dip, 3, 0.07, 0.18
is, 3, 0.07, 0.02
catalan, 3, 0.07, 0.18
of, 2, 0.04, 0.0
in, 2, 0.04, 0.0
an, 2, 0.04, 0.0
the, 2, 0.04, 0.0
other, 1, 0.02, 0.02
figures, 1, 0.02, 0.05
devil, 1, 0.02, 0.06
mythin, 1, 0.02, 0.06
pictured, 1, 0.02, 0.06
on, 1, 0.02, 0.0
peoples, 1, 0.02, 0.05
pratdipdoc, 1, 0.02, 0.06
sucks, 1, 0.02, 0.06
like, 1, 0.02, 0.04
one, 1, 0.02, 0.02
black, 1, 0.02, 0.04
blood, 1, 0.02, 0.05
hairy, 1, 0.02, 0.06
with, 1, 0.02, 0.0
escutcheon, 1, 0.02, 0.06
emissary, 1, 0.02, 0.06
associated, 1, 0.02, 0.04
evil, 1, 0.02, 0.05
he, 1, 0.02, 0.01
dog, 1, 0.02, 0.05
lame, 1, 0.02, 0.06
who, 1, 0.02, 0.02
