the, 25, 0.07, 0.0
of, 18, 0.05, 0.0
was, 13, 0.04, 0.01
and, 10, 0.03, 0.0
in, 9, 0.03, 0.0
to, 8, 0.02, 0.0
cotta, 7, 0.02, 0.05
he, 7, 0.02, 0.01
a, 6, 0.02, 0.0
bc, 5, 0.01, 0.02
by, 5, 0.01, 0.0
his, 4, 0.01, 0.01
who, 4, 0.01, 0.01
an, 3, 0.01, 0.0
de, 3, 0.01, 0.01
which, 3, 0.01, 0.01
publius, 3, 0.01, 0.03
with, 3, 0.01, 0.0
aurelius, 3, 0.01, 0.03
law, 3, 0.01, 0.02
rufus, 2, 0.01, 0.03
as, 2, 0.01, 0.0
lucius, 2, 0.01, 0.03
gaius, 2, 0.01, 0.03
had, 2, 0.01, 0.01
consul, 2, 0.01, 0.03
for, 2, 0.01, 0.0
not, 2, 0.01, 0.01
order, 2, 0.01, 0.02
is, 2, 0.01, 0.0
against, 2, 0.01, 0.02
uncle, 2, 0.01, 0.03
cicero, 2, 0.01, 0.03
all, 2, 0.01, 0.01
were, 2, 0.01, 0.01
on, 2, 0.01, 0.0
