the, 75, 0.13, 0.01
of, 33, 0.06, 0.0
and, 22, 0.04, 0.0
in, 20, 0.03, 0.0
regional, 15, 0.03, 0.08
is, 12, 0.02, 0.0
unit, 12, 0.02, 0.02
kilkis, 12, 0.02, 0.06
part, 9, 0.02, 0.02
macedonia, 8, 0.01, 0.03
from, 8, 0.01, 0.0
to, 7, 0.01, 0.0
area, 7, 0.01, 0.01
empire, 6, 0.01, 0.02
as, 6, 0.01, 0.0
a, 6, 0.01, 0.0
th, 5, 0.01, 0.0
war, 5, 0.01, 0.01
it, 5, 0.01, 0.0
thessaloniki, 5, 0.01, 0.03
at, 4, 0.01, 0.0
with, 4, 0.01, 0.0
between, 4, 0.01, 0.01
north, 4, 0.01, 0.01
greeks, 4, 0.01, 0.03
century, 4, 0.01, 0.02
prefecture, 4, 0.01, 0.03
population, 3, 0.01, 0.02
highest, 3, 0.01, 0.03
bc, 3, 0.01, 0.02
into, 3, 0.01, 0.01
by, 3, 0.01, 0.0
balkan, 3, 0.01, 0.03
region, 3, 0.01, 0.02
was, 3, 0.01, 0.0
peak, 3, 0.01, 0.02
caucasus, 3, 0.01, 0.03
south, 3, 0.01, 0.01
range, 3, 0.01, 0.02
border, 3, 0.01, 0.02
became, 3, 0.01, 0.02
