the, 48, 0.07, 0.0
to, 25, 0.04, 0.0
and, 20, 0.03, 0.0
a, 18, 0.03, 0.0
in, 18, 0.03, 0.0
of, 17, 0.02, 0.0
hasson, 16, 0.02, 0.06
with, 12, 0.02, 0.0
constanza, 12, 0.02, 0.06
is, 12, 0.02, 0.0
him, 9, 0.01, 0.01
he, 8, 0.01, 0.0
moked, 8, 0.01, 0.03
his, 8, 0.01, 0.01
an, 7, 0.01, 0.0
as, 7, 0.01, 0.0
into, 7, 0.01, 0.01
by, 7, 0.01, 0.0
that, 7, 0.01, 0.0
base, 6, 0.01, 0.02
from, 6, 0.01, 0.0
mr, 6, 0.01, 0.02
film, 6, 0.01, 0.02
but, 5, 0.01, 0.01
out, 5, 0.01, 0.02
shamgar, 5, 0.01, 0.03
oil, 5, 0.01, 0.02
at, 4, 0.01, 0.0
yaeli, 4, 0.01, 0.03
halfon, 4, 0.01, 0.03
which, 4, 0.01, 0.01
for, 4, 0.01, 0.0
soldiers, 4, 0.01, 0.03
sergio, 4, 0.01, 0.03
