the, 237, 0.08, 0.0
to, 95, 0.03, 0.0
in, 76, 0.02, 0.0
a, 74, 0.02, 0.0
and, 71, 0.02, 0.0
of, 67, 0.02, 0.0
nutt, 50, 0.02, 0.06
was, 39, 0.01, 0.0
coach, 37, 0.01, 0.03
at, 35, 0.01, 0.0
as, 33, 0.01, 0.0
season, 32, 0.01, 0.02
for, 31, 0.01, 0.0
arkansas, 30, 0.01, 0.03
his, 28, 0.01, 0.01
state, 26, 0.01, 0.01
with, 25, 0.01, 0.0
razorbacks, 25, 0.01, 0.03
miss, 24, 0.01, 0.02
on, 24, 0.01, 0.0
head, 23, 0.01, 0.02
ole, 23, 0.01, 0.03
after, 19, 0.01, 0.01
an, 18, 0.01, 0.0
team, 17, 0.01, 0.02
bowl, 17, 0.01, 0.03
university, 16, 0.01, 0.01
division, 16, 0.01, 0.02
first, 16, 0.01, 0.01
