the, 23, 0.08, 0.0
in, 12, 0.04, 0.0
a, 12, 0.04, 0.0
and, 12, 0.04, 0.0
to, 9, 0.03, 0.0
book, 9, 0.03, 0.05
balance, 5, 0.02, 0.05
by, 5, 0.02, 0.0
that, 5, 0.02, 0.01
his, 5, 0.02, 0.01
of, 5, 0.02, 0.0
was, 5, 0.02, 0.0
gore, 4, 0.01, 0.03
for, 4, 0.01, 0.0
earth, 4, 0.01, 0.02
released, 2, 0.01, 0.02
ecological, 2, 0.01, 0.03
an, 2, 0.01, 0.0
global, 2, 0.01, 0.03
our, 2, 0.01, 0.03
robert, 2, 0.01, 0.02
f, 2, 0.01, 0.0
kennedys, 2, 0.01, 0.03
justice, 2, 0.01, 0.02
written, 2, 0.01, 0.02
most, 2, 0.01, 0.01
paperback, 2, 0.01, 0.03
faith, 2, 0.01, 0.03
human, 2, 0.01, 0.02
on, 2, 0.01, 0.0
