on, 5, 0.05, 0.01
shoalhaven, 4, 0.04, 0.12
in, 4, 0.04, 0.0
and, 4, 0.04, 0.0
the, 4, 0.04, 0.0
december, 3, 0.03, 0.05
at, 2, 0.02, 0.01
hmas, 2, 0.02, 0.03
by, 2, 0.02, 0.0
limited, 2, 0.02, 0.05
was, 2, 0.02, 0.0
queensland, 2, 0.02, 0.04
to, 2, 0.02, 0.0
sleigh, 1, 0.01, 0.03
named, 1, 0.01, 0.01
ship, 1, 0.01, 0.01
during, 1, 0.01, 0.01
behalf, 1, 0.01, 0.03
launched, 1, 0.01, 0.02
down, 1, 0.01, 0.02
commissioned, 1, 0.01, 0.02
mitsubishi, 1, 0.01, 0.03
bay, 1, 0.01, 0.02
new, 1, 0.01, 0.01
received, 1, 0.01, 0.02
australia, 1, 0.01, 0.01
wales, 1, 0.01, 0.02
dorothy, 1, 0.01, 0.03
propriety, 1, 0.01, 0.03
senator, 1, 0.01, 0.03
korea, 1, 0.01, 0.02
doc, 1, 0.01, 0.02
acting, 1, 0.01, 0.03
south, 1, 0.01, 0.01
kmf, 1, 0.01, 0.03
urangan, 1, 0.01, 0.03
for, 1, 0.01, 0.0
hervey, 1, 0.01, 0.03
operated, 1, 0.01, 0.02
walkers, 1, 0.01, 0.03
of, 1, 0.01, 0.0
reserve, 1, 0.01, 0.02
company, 1, 0.01, 0.02
sold, 1, 0.01, 0.02
a, 1, 0.01, 0.0
honour, 1, 0.01, 0.02
laid, 1, 0.01, 0.02
may, 1, 0.01, 0.01
war, 1, 0.01, 0.01
tangney, 1, 0.01, 0.03
korean, 1, 0.01, 0.02
off, 1, 0.01, 0.01
battle, 1, 0.01, 0.01
maryborough, 1, 0.01, 0.03
january, 1, 0.01, 0.02
khmas, 1, 0.01, 0.02
paid, 1, 0.01, 0.02
river, 1, 0.01, 0.01
