the, 35, 0.1, 0.0
of, 16, 0.04, 0.0
tower, 11, 0.03, 0.06
a, 10, 0.03, 0.0
in, 10, 0.03, 0.0
and, 9, 0.02, 0.0
to, 8, 0.02, 0.0
was, 8, 0.02, 0.0
it, 6, 0.02, 0.01
billiken, 5, 0.01, 0.03
is, 5, 0.01, 0.0
by, 4, 0.01, 0.0
for, 4, 0.01, 0.0
park, 4, 0.01, 0.02
structure, 4, 0.01, 0.02
an, 3, 0.01, 0.0
popular, 3, 0.01, 0.02
lights, 3, 0.01, 0.02
its, 3, 0.01, 0.01
they, 2, 0.01, 0.01
as, 2, 0.01, 0.0
one, 2, 0.01, 0.01
which, 2, 0.01, 0.01
luna, 2, 0.01, 0.03
every, 2, 0.01, 0.02
enshrined, 2, 0.01, 0.03
war, 2, 0.01, 0.01
when, 2, 0.01, 0.02
usually, 2, 0.01, 0.02
made, 2, 0.01, 0.02
statue, 2, 0.01, 0.02
second, 2, 0.01, 0.02
his, 2, 0.01, 0.01
from, 2, 0.01, 0.0
different, 2, 0.01, 0.02
opened, 2, 0.01, 0.02
visitors, 2, 0.01, 0.03
became, 2, 0.01, 0.02
on, 2, 0.01, 0.0
original, 2, 0.01, 0.02
neon, 2, 0.01, 0.03
hitachi, 2, 0.01, 0.03
