the, 109, 0.07, 0.0
of, 60, 0.04, 0.0
in, 54, 0.03, 0.0
and, 51, 0.03, 0.0
to, 42, 0.03, 0.0
abrams, 34, 0.02, 0.06
was, 33, 0.02, 0.0
he, 29, 0.02, 0.01
a, 19, 0.01, 0.0
from, 18, 0.01, 0.0
war, 17, 0.01, 0.01
his, 17, 0.01, 0.01
as, 16, 0.01, 0.0
army, 15, 0.01, 0.02
general, 15, 0.01, 0.01
on, 13, 0.01, 0.0
battalion, 13, 0.01, 0.03
th, 13, 0.01, 0.0
vietnam, 12, 0.01, 0.02
staff, 11, 0.01, 0.02
with, 11, 0.01, 0.0
division, 11, 0.01, 0.02
that, 11, 0.01, 0.0
at, 9, 0.01, 0.0
chief, 9, 0.01, 0.02
