the, 109, 0.06, 0.0
in, 68, 0.04, 0.0
of, 62, 0.04, 0.0
and, 58, 0.03, 0.0
itv, 49, 0.03, 0.09
a, 38, 0.02, 0.0
to, 35, 0.02, 0.0
was, 23, 0.01, 0.0
it, 22, 0.01, 0.0
on, 21, 0.01, 0.0
plc, 21, 0.01, 0.03
granada, 20, 0.01, 0.03
with, 18, 0.01, 0.0
company, 17, 0.01, 0.02
television, 16, 0.01, 0.02
carlton, 16, 0.01, 0.03
for, 15, 0.01, 0.0
channel, 15, 0.01, 0.02
that, 15, 0.01, 0.0
had, 15, 0.01, 0.01
by, 14, 0.01, 0.0
its, 13, 0.01, 0.01
which, 12, 0.01, 0.01
from, 10, 0.01, 0.0
network, 10, 0.01, 0.02
sold, 9, 0.01, 0.02
