the, 31, 0.09, 0.0
and, 13, 0.04, 0.0
of, 13, 0.04, 0.0
in, 9, 0.03, 0.0
for, 8, 0.02, 0.0
to, 7, 0.02, 0.0
dallas, 7, 0.02, 0.05
building, 6, 0.02, 0.04
was, 6, 0.02, 0.0
a, 5, 0.01, 0.0
is, 5, 0.01, 0.0
place, 5, 0.01, 0.01
its, 4, 0.01, 0.01
fountain, 4, 0.01, 0.03
from, 4, 0.01, 0.0
texas, 3, 0.01, 0.02
an, 3, 0.01, 0.0
as, 3, 0.01, 0.0
at, 3, 0.01, 0.0
with, 3, 0.01, 0.0
downtown, 3, 0.01, 0.03
that, 3, 0.01, 0.0
designed, 3, 0.01, 0.02
skyscraper, 2, 0.01, 0.03
completed, 2, 0.01, 0.02
by, 2, 0.01, 0.0
story, 2, 0.01, 0.02
offices, 2, 0.01, 0.03
project, 2, 0.01, 0.02
smadi, 2, 0.01, 0.03
location, 2, 0.01, 0.02
fountains, 2, 0.01, 0.03
it, 2, 0.01, 0.0
fbi, 2, 0.01, 0.03
healthcare, 2, 0.01, 0.03
cobb, 2, 0.01, 0.03
second, 2, 0.01, 0.02
high, 2, 0.01, 0.01
headquarters, 2, 0.01, 0.03
were, 2, 0.01, 0.01
