the, 264, 0.08, 0.0
in, 136, 0.04, 0.0
of, 128, 0.04, 0.0
and, 83, 0.02, 0.0
to, 83, 0.02, 0.0
was, 59, 0.02, 0.0
as, 59, 0.02, 0.0
mirza, 55, 0.02, 0.06
he, 54, 0.02, 0.01
his, 48, 0.01, 0.01
a, 41, 0.01, 0.0
on, 38, 0.01, 0.0
pakistan, 32, 0.01, 0.02
by, 29, 0.01, 0.0
that, 28, 0.01, 0.0
khan, 27, 0.01, 0.03
minister, 26, 0.01, 0.02
prime, 26, 0.01, 0.02
president, 23, 0.01, 0.02
had, 22, 0.01, 0.01
military, 22, 0.01, 0.02
with, 21, 0.01, 0.0
army, 21, 0.01, 0.02
first, 21, 0.01, 0.01
an, 20, 0.01, 0.0
for, 20, 0.01, 0.0
ali, 19, 0.01, 0.02
political, 19, 0.01, 0.02
from, 18, 0.01, 0.0
