the, 25, 0.09, 0.0
european, 17, 0.06, 0.12
of, 15, 0.05, 0.0
in, 13, 0.05, 0.0
left, 9, 0.03, 0.07
el, 7, 0.02, 0.02
and, 7, 0.02, 0.0
was, 6, 0.02, 0.0
congress, 5, 0.02, 0.04
as, 5, 0.02, 0.0
parties, 5, 0.02, 0.04
on, 5, 0.02, 0.0
held, 4, 0.01, 0.02
december, 4, 0.01, 0.02
party, 4, 0.01, 0.02
new, 3, 0.01, 0.01
its, 3, 0.01, 0.01
observer, 2, 0.01, 0.03
athens, 2, 0.01, 0.03
place, 2, 0.01, 0.01
may, 2, 0.01, 0.01
founded, 2, 0.01, 0.02
political, 2, 0.01, 0.02
from, 2, 0.01, 0.0
which, 2, 0.01, 0.01
took, 2, 0.01, 0.02
for, 2, 0.01, 0.0
also, 2, 0.01, 0.01
president, 2, 0.01, 0.02
