the, 44, 0.06, 0.0
in, 33, 0.05, 0.0
a, 18, 0.03, 0.0
and, 18, 0.03, 0.0
of, 18, 0.03, 0.0
to, 17, 0.02, 0.0
he, 16, 0.02, 0.01
for, 15, 0.02, 0.0
davis, 15, 0.02, 0.05
was, 10, 0.01, 0.0
tennessee, 8, 0.01, 0.03
his, 8, 0.01, 0.01
democratic, 7, 0.01, 0.02
an, 6, 0.01, 0.0
county, 5, 0.01, 0.02
state, 5, 0.01, 0.01
by, 5, 0.01, 0.0
run, 5, 0.01, 0.02
is, 5, 0.01, 0.0
republican, 5, 0.01, 0.02
narrowly, 4, 0.01, 0.03
seat, 4, 0.01, 0.02
up, 4, 0.01, 0.01
senate, 4, 0.01, 0.02
district, 4, 0.01, 0.02
not, 4, 0.01, 0.01
time, 4, 0.01, 0.01
gave, 4, 0.01, 0.02
who, 4, 0.01, 0.01
general, 4, 0.01, 0.01
make, 4, 0.01, 0.02
