the, 83, 0.11, 0.0
of, 38, 0.05, 0.0
in, 36, 0.05, 0.0
and, 23, 0.03, 0.0
was, 22, 0.03, 0.01
chaudhry, 15, 0.02, 0.06
he, 13, 0.02, 0.01
to, 12, 0.02, 0.0
as, 10, 0.01, 0.0
his, 10, 0.01, 0.01
president, 9, 0.01, 0.02
pakistan, 9, 0.01, 0.02
muslim, 8, 0.01, 0.02
elected, 8, 0.01, 0.02
from, 8, 0.01, 0.0
law, 8, 0.01, 0.02
after, 7, 0.01, 0.01
elections, 7, 0.01, 0.03
on, 7, 0.01, 0.0
league, 6, 0.01, 0.02
punjab, 6, 0.01, 0.03
prime, 5, 0.01, 0.02
assembly, 5, 0.01, 0.03
national, 5, 0.01, 0.02
minister, 5, 0.01, 0.02
chief, 5, 0.01, 0.02
presidency, 4, 0.01, 0.03
a, 4, 0.01, 0.0
joined, 4, 0.01, 0.02
military, 4, 0.01, 0.02
gujrat, 4, 0.01, 0.03
power, 4, 0.01, 0.02
general, 4, 0.01, 0.01
