the, 62, 0.08, 0.0
of, 22, 0.03, 0.0
in, 20, 0.03, 0.0
and, 19, 0.03, 0.0
to, 18, 0.02, 0.0
was, 18, 0.02, 0.0
he, 17, 0.02, 0.01
lusser, 11, 0.01, 0.03
his, 11, 0.01, 0.01
a, 9, 0.01, 0.0
design, 9, 0.01, 0.02
that, 8, 0.01, 0.0
aircraft, 8, 0.01, 0.02
as, 7, 0.01, 0.0
messerschmitt, 7, 0.01, 0.03
this, 6, 0.01, 0.01
company, 6, 0.01, 0.02
with, 6, 0.01, 0.0
there, 6, 0.01, 0.01
for, 5, 0.01, 0.0
reliability, 5, 0.01, 0.03
heinkel, 5, 0.01, 0.03
an, 4, 0.01, 0.0
at, 4, 0.01, 0.0
by, 4, 0.01, 0.0
production, 4, 0.01, 0.02
von, 4, 0.01, 0.02
it, 4, 0.01, 0.0
first, 4, 0.01, 0.01
were, 4, 0.01, 0.01
on, 4, 0.01, 0.0
