the, 57, 0.08, 0.0
and, 33, 0.05, 0.0
mounted, 29, 0.04, 0.12
division, 24, 0.03, 0.05
in, 18, 0.03, 0.0
at, 17, 0.02, 0.01
brigade, 16, 0.02, 0.05
of, 15, 0.02, 0.0
on, 15, 0.02, 0.0
was, 14, 0.02, 0.0
nd, 14, 0.02, 0.04
to, 13, 0.02, 0.0
a, 10, 0.01, 0.0
august, 9, 0.01, 0.02
south, 8, 0.01, 0.01
were, 8, 0.01, 0.01
brigades, 8, 0.01, 0.03
st, 7, 0.01, 0.01
midland, 7, 0.01, 0.03
from, 7, 0.01, 0.0
for, 6, 0.01, 0.0
egypt, 6, 0.01, 0.02
as, 5, 0.01, 0.0
formed, 5, 0.01, 0.02
it, 5, 0.01, 0.0
landed, 4, 0.01, 0.03
th, 4, 0.01, 0.0
dismounted, 4, 0.01, 0.03
headquarters, 4, 0.01, 0.03
september, 4, 0.01, 0.02
