the, 32, 0.09, 0.0
in, 21, 0.06, 0.0
park, 13, 0.03, 0.05
and, 11, 0.03, 0.0
a, 10, 0.03, 0.0
of, 10, 0.03, 0.0
is, 9, 0.02, 0.0
srknniemi, 7, 0.02, 0.06
amusement, 7, 0.02, 0.06
an, 6, 0.02, 0.0
opened, 6, 0.02, 0.04
tampere, 5, 0.01, 0.03
that, 5, 0.01, 0.0
as, 4, 0.01, 0.0
coaster, 4, 0.01, 0.03
city, 4, 0.01, 0.01
to, 4, 0.01, 0.0
about, 3, 0.01, 0.02
childrens, 3, 0.01, 0.03
into, 3, 0.01, 0.01
by, 3, 0.01, 0.0
finland, 3, 0.01, 0.02
th, 3, 0.01, 0.0
has, 3, 0.01, 0.01
on, 3, 0.01, 0.0
was, 3, 0.01, 0.0
been, 2, 0.01, 0.01
linnanmki, 2, 0.01, 0.03
rides, 2, 0.01, 0.03
it, 2, 0.01, 0.0
planetarium, 2, 0.01, 0.03
art, 2, 0.01, 0.01
observation, 2, 0.01, 0.03
peninsula, 2, 0.01, 0.02
century, 2, 0.01, 0.02
dolphinarium, 2, 0.01, 0.03
kiddie, 2, 0.01, 0.03
tower, 2, 0.01, 0.02
area, 2, 0.01, 0.01
museum, 2, 0.01, 0.02
were, 2, 0.01, 0.01
nr, 2, 0.01, 0.03
zoo, 2, 0.01, 0.03
center, 2, 0.01, 0.02
opening, 2, 0.01, 0.03
aquarium, 2, 0.01, 0.03
with, 2, 0.01, 0.0
owned, 2, 0.01, 0.02
demolished, 2, 0.01, 0.03
