the, 69, 0.12, 0.0
of, 23, 0.04, 0.0
and, 20, 0.04, 0.0
in, 17, 0.03, 0.0
village, 14, 0.02, 0.04
hartington, 11, 0.02, 0.06
was, 10, 0.02, 0.0
to, 9, 0.02, 0.0
a, 8, 0.01, 0.0
as, 5, 0.01, 0.0
quarter, 5, 0.01, 0.03
which, 5, 0.01, 0.01
peak, 5, 0.01, 0.02
is, 5, 0.01, 0.0
on, 5, 0.01, 0.0
cheese, 4, 0.01, 0.03
railway, 4, 0.01, 0.02
former, 4, 0.01, 0.02
at, 4, 0.01, 0.0
dove, 4, 0.01, 0.03
by, 4, 0.01, 0.0
now, 4, 0.01, 0.02
from, 4, 0.01, 0.0
hall, 3, 0.01, 0.02
an, 3, 0.01, 0.0
are, 3, 0.01, 0.01
national, 3, 0.01, 0.02
hill, 3, 0.01, 0.02
parish, 3, 0.01, 0.02
has, 3, 0.01, 0.01
district, 3, 0.01, 0.02
for, 3, 0.01, 0.0
house, 3, 0.01, 0.01
with, 3, 0.01, 0.0
thcentury, 3, 0.01, 0.02
factory, 3, 0.01, 0.03
