the, 32, 0.05, 0.0
in, 31, 0.05, 0.0
she, 26, 0.04, 0.05
as, 19, 0.03, 0.0
and, 18, 0.03, 0.0
on, 17, 0.03, 0.01
her, 14, 0.02, 0.02
of, 13, 0.02, 0.0
a, 11, 0.02, 0.0
for, 11, 0.02, 0.0
role, 8, 0.01, 0.02
was, 7, 0.01, 0.0
whos, 6, 0.01, 0.02
helmond, 6, 0.01, 0.03
appeared, 6, 0.01, 0.02
boss, 6, 0.01, 0.03
series, 5, 0.01, 0.02
actress, 5, 0.01, 0.02
abc, 4, 0.01, 0.03
to, 4, 0.01, 0.0
raymond, 4, 0.01, 0.03
television, 4, 0.01, 0.02
loves, 4, 0.01, 0.03
soap, 4, 0.01, 0.03
everybody, 4, 0.01, 0.03
also, 4, 0.01, 0.01
nominated, 4, 0.01, 0.02
