the, 30, 0.08, 0.0
and, 12, 0.03, 0.0
on, 12, 0.03, 0.01
in, 11, 0.03, 0.0
was, 11, 0.03, 0.01
hale, 8, 0.02, 0.06
submarine, 8, 0.02, 0.04
of, 8, 0.02, 0.0
to, 6, 0.02, 0.0
nathan, 6, 0.02, 0.06
a, 5, 0.01, 0.0
navy, 5, 0.01, 0.01
she, 5, 0.01, 0.01
nuclear, 5, 0.01, 0.03
by, 4, 0.01, 0.0
uss, 4, 0.01, 0.02
missile, 4, 0.01, 0.03
fleet, 3, 0.01, 0.02
for, 3, 0.01, 0.0
april, 2, 0.01, 0.02
underwent, 2, 0.01, 0.03
completed, 2, 0.01, 0.02
atlantic, 2, 0.01, 0.03
as, 2, 0.01, 0.0
at, 2, 0.01, 0.0
system, 2, 0.01, 0.01
john, 2, 0.01, 0.02
exnathan, 2, 0.01, 0.03
portraying, 2, 0.01, 0.03
hales, 2, 0.01, 0.03
entered, 2, 0.01, 0.03
sawfish, 2, 0.01, 0.03
january, 2, 0.01, 0.02
novel, 2, 0.01, 0.02
patrols, 2, 0.01, 0.03
november, 2, 0.01, 0.02
deterrent, 2, 0.01, 0.03
his, 2, 0.01, 0.01
october, 2, 0.01, 0.02
who, 2, 0.01, 0.01
nuclearpowered, 2, 0.01, 0.03
construction, 2, 0.01, 0.02
connecticut, 2, 0.01, 0.02
recycling, 2, 0.01, 0.03
home, 2, 0.01, 0.02
with, 2, 0.01, 0.0
beach, 2, 0.01, 0.03
