the, 10, 0.05, 0.0
a, 8, 0.04, 0.0
and, 7, 0.04, 0.0
is, 5, 0.03, 0.01
to, 5, 0.03, 0.0
of, 4, 0.02, 0.0
or, 4, 0.02, 0.01
it, 3, 0.02, 0.01
are, 3, 0.02, 0.01
woodswallows, 3, 0.02, 0.05
when, 2, 0.01, 0.02
in, 2, 0.01, 0.0
at, 2, 0.01, 0.0
other, 2, 0.01, 0.01
together, 2, 0.01, 0.02
nest, 2, 0.01, 0.02
tree, 2, 0.01, 0.02
little, 2, 0.01, 0.02
for, 2, 0.01, 0.0
on, 2, 0.01, 0.0
with, 2, 0.01, 0.0
cluster, 1, 0.01, 0.03
placed, 1, 0.01, 0.02
smoky, 1, 0.01, 0.03
bring, 1, 0.01, 0.03
about, 1, 0.01, 0.02
nearby, 1, 0.01, 0.03
three, 1, 0.01, 0.02
modest, 1, 0.01, 0.03
billlike, 1, 0.01, 0.03
themdoc, 1, 0.01, 0.03
sizes, 1, 0.01, 0.03
driest, 1, 0.01, 0.03
above, 1, 0.01, 0.02
easily, 1, 0.01, 0.03
hundreds, 1, 0.01, 0.03
perch, 1, 0.01, 0.03
effortlessly, 1, 0.01, 0.03
terrain, 1, 0.01, 0.03
they, 1, 0.01, 0.01
similar, 1, 0.01, 0.02
eggs, 1, 0.01, 0.02
martinsthe, 1, 0.01, 0.03
august, 1, 0.01, 0.02
made, 1, 0.01, 0.02
preference, 1, 0.01, 0.03
twigs, 1, 0.01, 0.03
hollow, 1, 0.01, 0.03
distributed, 1, 0.01, 0.03
australia, 1, 0.01, 0.01
deserts, 1, 0.01, 0.03
patchily, 1, 0.01, 0.03
much, 1, 0.01, 0.02
breeding, 1, 0.01, 0.02
huddled, 1, 0.01, 0.03
southern, 1, 0.01, 0.02
cliff, 1, 0.01, 0.03
dead, 1, 0.01, 0.02
insectsbeing, 1, 0.01, 0.03
matter, 1, 0.01, 0.03
bluetinged, 1, 0.01, 0.03
sleep, 1, 0.01, 0.03
have, 1, 0.01, 0.01
dark, 1, 0.01, 0.02
after, 1, 0.01, 0.01
place, 1, 0.01, 0.01
takes, 1, 0.01, 0.03
close, 1, 0.01, 0.02
laid, 1, 0.01, 0.02
within, 1, 0.01, 0.02
rudimentary, 1, 0.01, 0.03
cm, 1, 0.01, 0.02
rugged, 1, 0.01, 0.03
food, 1, 0.01, 0.02
gunmetal, 1, 0.01, 0.03
january, 1, 0.01, 0.02
wings, 1, 0.01, 0.02
able, 1, 0.01, 0.03
calling, 1, 0.01, 0.03
barely, 1, 0.01, 0.03
faces, 1, 0.01, 0.03
woodswallowthe, 1, 0.01, 0.03
small, 1, 0.01, 0.02
but, 1, 0.01, 0.01
minor, 1, 0.01, 0.02
space, 1, 0.01, 0.02
confused, 1, 0.01, 0.03
suggests, 1, 0.01, 0.03
high, 1, 0.01, 0.01
leave, 1, 0.01, 0.02
bird, 1, 0.01, 0.02
only, 1, 0.01, 0.02
affair, 1, 0.01, 0.02
from, 1, 0.01, 0.0
rangesas, 1, 0.01, 0.03
up, 1, 0.01, 0.01
avoiding, 1, 0.01, 0.03
group, 1, 0.01, 0.02
area, 1, 0.01, 0.01
rain, 1, 0.01, 0.02
coastline, 1, 0.01, 0.03
its, 1, 0.01, 0.01
gather, 1, 0.01, 0.03
brown, 1, 0.01, 0.02
branches, 1, 0.01, 0.02
mainland, 1, 0.01, 0.03
flying, 1, 0.01, 0.03
soar, 1, 0.01, 0.03
name, 1, 0.01, 0.01
overall, 1, 0.01, 0.03
kilometres, 1, 0.01, 0.03
parents, 1, 0.01, 0.02
deep, 1, 0.01, 0.02
young, 1, 0.01, 0.02
smallest, 1, 0.01, 0.03
roost, 1, 0.01, 0.03
sitelittle, 1, 0.01, 0.03
vegetable, 1, 0.01, 0.03
around, 1, 0.01, 0.02
not, 1, 0.01, 0.01
uncommon, 1, 0.01, 0.03
along, 1, 0.01, 0.02
woodswallow, 1, 0.01, 0.02
blacktipped, 1, 0.01, 0.03
over, 1, 0.01, 0.02
rest, 1, 0.01, 0.02
length, 1, 0.01, 0.03
groups, 1, 0.01, 0.02
grey, 1, 0.01, 0.02
treetops, 1, 0.01, 0.03
incessantly, 1, 0.01, 0.03
typical, 1, 0.01, 0.02
artamus, 1, 0.01, 0.03
showing, 1, 0.01, 0.03
inland, 1, 0.01, 0.02
taking, 1, 0.01, 0.03
