the, 55, 0.12, 0.0
of, 29, 0.07, 0.0
intelligence, 21, 0.05, 0.11
as, 11, 0.02, 0.0
central, 10, 0.02, 0.04
and, 10, 0.02, 0.0
to, 8, 0.02, 0.0
dci, 8, 0.02, 0.06
was, 7, 0.02, 0.0
national, 6, 0.01, 0.02
cia, 6, 0.01, 0.03
states, 6, 0.01, 0.01
on, 6, 0.01, 0.0
community, 5, 0.01, 0.02
by, 5, 0.01, 0.0
agency, 5, 0.01, 0.03
office, 5, 0.01, 0.02
head, 5, 0.01, 0.02
first, 4, 0.01, 0.01
from, 4, 0.01, 0.0
united, 4, 0.01, 0.01
security, 4, 0.01, 0.02
april, 3, 0.01, 0.02
a, 3, 0.01, 0.0
that, 3, 0.01, 0.0
act, 3, 0.01, 0.01
which, 3, 0.01, 0.01
or, 3, 0.01, 0.01
