the, 49, 0.06, 0.0
in, 46, 0.06, 0.0
her, 28, 0.03, 0.03
she, 23, 0.03, 0.03
and, 20, 0.02, 0.0
television, 14, 0.02, 0.03
film, 14, 0.02, 0.03
at, 13, 0.02, 0.01
of, 13, 0.02, 0.0
best, 12, 0.01, 0.02
drama, 12, 0.01, 0.02
a, 10, 0.01, 0.0
to, 10, 0.01, 0.0
for, 9, 0.01, 0.0
series, 8, 0.01, 0.02
academy, 8, 0.01, 0.02
also, 8, 0.01, 0.01
awards, 8, 0.01, 0.02
th, 7, 0.01, 0.0
won, 7, 0.01, 0.02
supporting, 7, 0.01, 0.03
made, 7, 0.01, 0.02
actress, 7, 0.01, 0.02
on, 7, 0.01, 0.0
year, 6, 0.01, 0.01
fuji, 6, 0.01, 0.03
tvs, 5, 0.01, 0.03
was, 5, 0.01, 0.0
hirosue, 5, 0.01, 0.03
debut, 5, 0.01, 0.03
