and, 108, 0.04, 0.0
the, 102, 0.04, 0.0
of, 91, 0.04, 0.0
in, 64, 0.03, 0.0
a, 59, 0.02, 0.0
is, 57, 0.02, 0.0
are, 55, 0.02, 0.01
as, 35, 0.01, 0.0
to, 35, 0.01, 0.0
with, 34, 0.01, 0.0
or, 33, 0.01, 0.01
cuisine, 31, 0.01, 0.03
pakistan, 24, 0.01, 0.02
food, 24, 0.01, 0.02
meat, 23, 0.01, 0.03
pakistani, 22, 0.01, 0.03
popular, 21, 0.01, 0.02
dishes, 20, 0.01, 0.03
many, 19, 0.01, 0.01
such, 17, 0.01, 0.01
also, 16, 0.01, 0.01
other, 15, 0.01, 0.01
rice, 14, 0.01, 0.03
which, 14, 0.01, 0.01
for, 14, 0.01, 0.0
