the, 70, 0.09, 0.0
and, 30, 0.04, 0.0
of, 30, 0.04, 0.0
in, 26, 0.03, 0.0
dodo, 22, 0.03, 0.09
was, 20, 0.03, 0.01
he, 19, 0.03, 0.01
a, 15, 0.02, 0.0
to, 14, 0.02, 0.0
ming, 10, 0.01, 0.03
at, 9, 0.01, 0.0
his, 9, 0.01, 0.01
for, 8, 0.01, 0.0
first, 7, 0.01, 0.01
month, 6, 0.01, 0.02
title, 6, 0.01, 0.02
prince, 6, 0.01, 0.02
army, 6, 0.01, 0.02
battle, 5, 0.01, 0.01
dynasty, 5, 0.01, 0.02
emperor, 5, 0.01, 0.02
general, 5, 0.01, 0.01
qing, 5, 0.01, 0.03
rank, 4, 0.01, 0.02
as, 4, 0.01, 0.0
after, 4, 0.01, 0.01
manchu, 4, 0.01, 0.03
with, 4, 0.01, 0.0
dorgon, 4, 0.01, 0.03
who, 4, 0.01, 0.01
on, 4, 0.01, 0.0
