the, 4, 0.1, 0.0
hmas, 3, 0.08, 0.13
diamantina, 3, 0.08, 0.24
by, 2, 0.05, 0.01
of, 2, 0.05, 0.0
ships, 2, 0.05, 0.06
been, 1, 0.03, 0.03
named, 1, 0.03, 0.04
navy, 1, 0.03, 0.04
australian, 1, 0.03, 0.04
queenslanda, 1, 0.03, 0.09
earned, 1, 0.03, 0.07
frigate, 1, 0.03, 0.06
and, 1, 0.03, 0.0
have, 1, 0.03, 0.03
subsequent, 1, 0.03, 0.07
after, 1, 0.03, 0.03
all, 1, 0.03, 0.04
honour, 1, 0.03, 0.05
in, 1, 0.03, 0.0
diamantinatwo, 1, 0.03, 0.09
was, 1, 0.03, 0.01
is, 1, 0.03, 0.01
namedoc, 1, 0.03, 0.08
single, 1, 0.03, 0.06
battle, 1, 0.03, 0.04
inherited, 1, 0.03, 0.08
river, 1, 0.03, 0.04
royal, 1, 0.03, 0.04
