the, 17, 0.1, 0.0
of, 14, 0.08, 0.0
and, 7, 0.04, 0.0
arms, 6, 0.03, 0.07
to, 5, 0.03, 0.0
story, 4, 0.02, 0.04
in, 3, 0.02, 0.0
is, 3, 0.02, 0.0
by, 3, 0.02, 0.0
a, 3, 0.02, 0.0
who, 3, 0.02, 0.02
cache, 2, 0.01, 0.03
an, 2, 0.01, 0.0
novel, 2, 0.01, 0.02
passage, 2, 0.01, 0.03
that, 2, 0.01, 0.0
eric, 2, 0.01, 0.03
communist, 1, 0.01, 0.03
nilsen, 1, 0.01, 0.03
about, 1, 0.01, 0.02
american, 1, 0.01, 0.01
danger, 1, 0.01, 0.03
three, 1, 0.01, 0.02
via, 1, 0.01, 0.02
malayan, 1, 0.01, 0.03
characterizes, 1, 0.01, 0.03
humor, 1, 0.01, 0.03
finds, 1, 0.01, 0.03
far, 1, 0.01, 0.02
ambler, 1, 0.01, 0.03
action, 1, 0.01, 0.03
abandoned, 1, 0.01, 0.03
framing, 1, 0.01, 0.03
narrative, 1, 0.01, 0.03
outer, 1, 0.01, 0.03
innocents, 1, 0.01, 0.03
it, 1, 0.01, 0.0
indonesia, 1, 0.01, 0.03
as, 1, 0.01, 0.0
localesdoc, 1, 0.01, 0.03
jungle, 1, 0.01, 0.03
acting, 1, 0.01, 0.03
trading, 1, 0.01, 0.02
thriller, 1, 0.01, 0.03
girija, 1, 0.01, 0.03
characters, 1, 0.01, 0.02
krishnan, 1, 0.01, 0.03
tamil, 1, 0.01, 0.03
are, 1, 0.01, 0.01
low, 1, 0.01, 0.02
structured, 1, 0.01, 0.03
theme, 1, 0.01, 0.03
so, 1, 0.01, 0.01
business, 1, 0.01, 0.02
combines, 1, 0.01, 0.03
great, 1, 0.01, 0.02
connected, 1, 0.01, 0.02
singapore, 1, 0.01, 0.03
discovery, 1, 0.01, 0.03
legitimize, 1, 0.01, 0.03
tourists, 1, 0.01, 0.03
transaction, 1, 0.01, 0.03
bus, 1, 0.01, 0.02
couple, 1, 0.01, 0.03
political, 1, 0.01, 0.02
used, 1, 0.01, 0.01
suspense, 1, 0.01, 0.03
chinese, 1, 0.01, 0.02
features, 1, 0.01, 0.02
high, 1, 0.01, 0.01
his, 1, 0.01, 0.01
later, 1, 0.01, 0.02
arrange, 1, 0.01, 0.03
ambition, 1, 0.01, 0.03
find, 1, 0.01, 0.03
krishnans, 1, 0.01, 0.03
raise, 1, 0.01, 0.02
fastpaced, 1, 0.01, 0.03
military, 1, 0.01, 0.02
recurrent, 1, 0.01, 0.03
ambleras, 1, 0.01, 0.03
armspassage, 1, 0.01, 0.03
populated, 1, 0.01, 0.03
dorothy, 1, 0.01, 0.03
transfer, 1, 0.01, 0.02
leads, 1, 0.01, 0.03
novels, 1, 0.01, 0.03
vivid, 1, 0.01, 0.03
transferring, 1, 0.01, 0.03
east, 1, 0.01, 0.02
central, 1, 0.01, 0.02
plantation, 1, 0.01, 0.03
themselves, 1, 0.01, 0.03
exotic, 1, 0.01, 0.03
company, 1, 0.01, 0.02
abroad, 1, 0.01, 0.03
stories, 1, 0.01, 0.02
social, 1, 0.01, 0.02
sells, 1, 0.01, 0.03
entrepreneurial, 1, 0.01, 0.03
insurgents, 1, 0.01, 0.03
clerk, 1, 0.01, 0.03
third, 1, 0.01, 0.02
money, 1, 0.01, 0.02
fund, 1, 0.01, 0.02
service, 1, 0.01, 0.02
family, 1, 0.01, 0.02
greg, 1, 0.01, 0.03
