data, 4, 0.05, 0.09
an, 4, 0.05, 0.0
a, 4, 0.05, 0.0
the, 4, 0.05, 0.0
language, 3, 0.04, 0.07
and, 3, 0.04, 0.0
of, 3, 0.04, 0.0
is, 2, 0.02, 0.0
scientific, 2, 0.02, 0.04
extensible, 2, 0.02, 0.05
set, 2, 0.02, 0.03
to, 2, 0.02, 0.0
metadata, 1, 0.01, 0.03
dialect, 1, 0.01, 0.03
objects, 1, 0.01, 0.02
inside, 1, 0.01, 0.02
xmlbased, 1, 0.01, 0.03
either, 1, 0.01, 0.02
java, 1, 0.01, 0.03
xml, 1, 0.01, 0.03
model, 1, 0.01, 0.02
keyword, 1, 0.01, 0.03
between, 1, 0.01, 0.01
interchange, 1, 0.01, 0.03
which, 1, 0.01, 0.01
based, 1, 0.01, 0.02
both, 1, 0.01, 0.02
external, 1, 0.01, 0.03
elementary, 1, 0.01, 0.03
headings, 1, 0.01, 0.03
xsildoc, 1, 0.01, 0.03
object, 1, 0.01, 0.02
records, 1, 0.01, 0.02
comes, 1, 0.01, 0.02
for, 1, 0.01, 0.0
association, 1, 0.01, 0.02
infile, 1, 0.01, 0.03
point, 1, 0.01, 0.02
inclusion, 1, 0.01, 0.03
file, 1, 0.01, 0.02
array, 1, 0.01, 0.03
stream, 1, 0.01, 0.02
by, 1, 0.01, 0.0
supporting, 1, 0.01, 0.03
value, 1, 0.01, 0.02
table, 1, 0.01, 0.02
enables, 1, 0.01, 0.03
on, 1, 0.01, 0.0
sourcebfd, 1, 0.01, 0.03
include, 1, 0.01, 0.01
or, 1, 0.01, 0.01
languages, 1, 0.01, 0.03
xsil, 1, 0.01, 0.03
one, 1, 0.01, 0.01
column, 1, 0.01, 0.03
arbitrary, 1, 0.01, 0.03
transport, 1, 0.01, 0.02
xsilxsil, 1, 0.01, 0.03
followed, 1, 0.01, 0.02
with, 1, 0.01, 0.0
encapsulate, 1, 0.01, 0.03
