the, 36, 0.06, 0.0
of, 33, 0.05, 0.0
is, 21, 0.03, 0.01
to, 19, 0.03, 0.0
gayatri, 19, 0.03, 0.08
in, 15, 0.02, 0.0
and, 15, 0.02, 0.0
a, 13, 0.02, 0.0
as, 10, 0.02, 0.0
one, 10, 0.02, 0.02
that, 9, 0.01, 0.0
she, 8, 0.01, 0.01
brahma, 8, 0.01, 0.03
hymn, 7, 0.01, 0.03
was, 7, 0.01, 0.0
goddess, 6, 0.01, 0.03
form, 6, 0.01, 0.01
it, 6, 0.01, 0.0
with, 5, 0.01, 0.0
her, 5, 0.01, 0.01
vedic, 5, 0.01, 0.03
five, 4, 0.01, 0.02
this, 4, 0.01, 0.01
lotus, 4, 0.01, 0.03
his, 4, 0.01, 0.01
from, 4, 0.01, 0.0
or, 4, 0.01, 0.01
