the, 9, 0.06, 0.0
and, 8, 0.05, 0.0
of, 8, 0.05, 0.0
collection, 6, 0.04, 0.09
museum, 6, 0.04, 0.09
a, 5, 0.03, 0.0
in, 4, 0.02, 0.0
to, 4, 0.02, 0.0
michelson, 4, 0.02, 0.06
works, 3, 0.02, 0.04
that, 3, 0.02, 0.01
texas, 2, 0.01, 0.02
masks, 2, 0.01, 0.03
is, 2, 0.01, 0.0
by, 2, 0.01, 0.0
art, 2, 0.01, 0.01
permanent, 2, 0.01, 0.03
his, 2, 0.01, 0.01
including, 2, 0.01, 0.02
marshall, 2, 0.01, 0.03
includes, 2, 0.01, 0.02
drawings, 2, 0.01, 0.03
paintings, 2, 0.01, 0.03
reves, 2, 0.01, 0.03
african, 2, 0.01, 0.02
placed, 1, 0.01, 0.02
feared, 1, 0.01, 0.03
janine, 1, 0.01, 0.03
american, 1, 0.01, 0.01
yoruba, 1, 0.01, 0.03
would, 1, 0.01, 0.02
largely, 1, 0.01, 0.02
leo, 1, 0.01, 0.03
friend, 1, 0.01, 0.02
rouault, 1, 0.01, 0.03
if, 1, 0.01, 0.02
they, 1, 0.01, 0.01
senufo, 1, 0.01, 0.03
jay, 1, 0.01, 0.03
michelsonmichelson, 1, 0.01, 0.03
large, 1, 0.01, 0.02
wife, 1, 0.01, 0.02
received, 1, 0.01, 0.02
artthe, 1, 0.01, 0.03
at, 1, 0.01, 0.0
birthplace, 1, 0.01, 0.03
georges, 1, 0.01, 0.03
donated, 1, 0.01, 0.03
other, 1, 0.01, 0.01
be, 1, 0.01, 0.0
artist, 1, 0.01, 0.02
another, 1, 0.01, 0.02
gloria, 1, 0.01, 0.03
wendy, 1, 0.01, 0.03
ward, 1, 0.01, 0.03
pieces, 1, 0.01, 0.03
latvianamerican, 1, 0.01, 0.03
search, 1, 0.01, 0.02
artists, 1, 0.01, 0.02
russell, 1, 0.01, 0.03
after, 1, 0.01, 0.01
include, 1, 0.01, 0.01
kronenbergthe, 1, 0.01, 0.03
lithographs, 1, 0.01, 0.03
suggestion, 1, 0.01, 0.03
founded, 1, 0.01, 0.02
started, 1, 0.01, 0.02
mrs, 1, 0.01, 0.03
associated, 1, 0.01, 0.02
peoplesdoc, 1, 0.01, 0.03
thousand, 1, 0.01, 0.03
museums, 1, 0.01, 0.03
ramona, 1, 0.01, 0.03
west, 1, 0.01, 0.01
houses, 1, 0.01, 0.03
avery, 1, 0.01, 0.03
has, 1, 0.01, 0.01
fiftythree, 1, 0.01, 0.03
bernard, 1, 0.01, 0.03
thcentury, 1, 0.01, 0.02
death, 1, 0.01, 0.02
for, 1, 0.01, 0.0
storage, 1, 0.01, 0.03
house, 1, 0.01, 0.01
expanded, 1, 0.01, 0.03
not, 1, 0.01, 0.01
chose, 1, 0.01, 0.03
over, 1, 0.01, 0.02
statues, 1, 0.01, 0.03
was, 1, 0.01, 0.0
prints, 1, 0.01, 0.03
with, 1, 0.01, 0.0
milton, 1, 0.01, 0.03
location, 1, 0.01, 0.02
family, 1, 0.01, 0.02
michelsons, 1, 0.01, 0.03
he, 1, 0.01, 0.0
