the, 9, 0.05, 0.0
and, 9, 0.05, 0.0
a, 8, 0.04, 0.0
is, 6, 0.03, 0.01
in, 5, 0.03, 0.0
to, 4, 0.02, 0.0
splendid, 3, 0.02, 0.05
sunbird, 3, 0.02, 0.05
are, 3, 0.02, 0.01
of, 3, 0.02, 0.0
nectar, 3, 0.02, 0.05
by, 2, 0.01, 0.0
feeding, 2, 0.01, 0.03
species, 2, 0.01, 0.02
sunbirds, 2, 0.01, 0.03
most, 2, 0.01, 0.01
take, 2, 0.01, 0.02
feed, 2, 0.01, 0.02
on, 2, 0.01, 0.0
with, 2, 0.01, 0.0
very, 1, 0.01, 0.02
palm, 1, 0.01, 0.03
wacher, 1, 0.01, 0.03
gambia, 1, 0.01, 0.03
elaeis, 1, 0.01, 0.03
when, 1, 0.01, 0.02
patch, 1, 0.01, 0.03
bar, 1, 0.01, 0.02
passerine, 1, 0.01, 0.02
coccinigastrus, 1, 0.01, 0.03
tongues, 1, 0.01, 0.03
migrant, 1, 0.01, 0.03
largely, 1, 0.01, 0.02
belowthis, 1, 0.01, 0.03
above, 1, 0.01, 0.02
perch, 1, 0.01, 0.03
usually, 1, 0.01, 0.02
tubular, 1, 0.01, 0.03
they, 1, 0.01, 0.01
eggs, 1, 0.01, 0.02
africa, 1, 0.01, 0.02
made, 1, 0.01, 0.02
old, 1, 0.01, 0.02
timethe, 1, 0.01, 0.03
it, 1, 0.01, 0.0
trunk, 1, 0.01, 0.03
insects, 1, 0.01, 0.02
an, 1, 0.01, 0.0
suspended, 1, 0.01, 0.03
greenishbrown, 1, 0.01, 0.03
provide, 1, 0.01, 0.02
doc, 1, 0.01, 0.02
wing, 1, 0.01, 0.02
adult, 1, 0.01, 0.02
male, 1, 0.01, 0.02
flight, 1, 0.01, 0.02
seasonal, 1, 0.01, 0.03
glossy, 1, 0.01, 0.03
breeder, 1, 0.01, 0.03
hovering, 1, 0.01, 0.03
rangesplendid, 1, 0.01, 0.03
birds, 1, 0.01, 0.02
two, 1, 0.01, 0.01
long, 1, 0.01, 0.02
crimson, 1, 0.01, 0.03
world, 1, 0.01, 0.01
have, 1, 0.01, 0.01
dark, 1, 0.01, 0.02
laid, 1, 0.01, 0.02
yellowish, 1, 0.01, 0.03
within, 1, 0.01, 0.02
oval, 1, 0.01, 0.03
wet, 1, 0.01, 0.03
one, 1, 0.01, 0.01
cm, 1, 0.01, 0.02
brushtipped, 1, 0.01, 0.02
nest, 1, 0.01, 0.02
disley, 1, 0.01, 0.03
tropical, 1, 0.01, 0.02
fast, 1, 0.01, 0.02
liquid, 1, 0.01, 0.03
wings, 1, 0.01, 0.02
purple, 1, 0.01, 0.03
winebirds, 1, 0.01, 0.03
incisions, 1, 0.01, 0.03
but, 1, 0.01, 0.01
small, 1, 0.01, 0.02
woodland, 1, 0.01, 0.03
sunbirdthe, 1, 0.01, 0.03
mainly, 1, 0.01, 0.02
west, 1, 0.01, 0.01
from, 1, 0.01, 0.0
guineensis, 1, 0.01, 0.03
female, 1, 0.01, 0.02
group, 1, 0.01, 0.02
which, 1, 0.01, 0.01
like, 1, 0.01, 0.02
barlow, 1, 0.01, 0.03
tree, 1, 0.01, 0.02
its, 1, 0.01, 0.01
savannah, 1, 0.01, 0.03
thin, 1, 0.01, 0.02
both, 1, 0.01, 0.02
especially, 1, 0.01, 0.02
collect, 1, 0.01, 0.02
their, 1, 0.01, 0.01
back, 1, 0.01, 0.02
breeds, 1, 0.01, 0.02
can, 1, 0.01, 0.01
youngtheir, 1, 0.01, 0.03
oil, 1, 0.01, 0.02
central, 1, 0.01, 0.02
common, 1, 0.01, 0.02
cinnyris, 1, 0.01, 0.03
palms, 1, 0.01, 0.03
bills, 1, 0.01, 0.03
make, 1, 0.01, 0.02
green, 1, 0.01, 0.02
sap, 1, 0.01, 0.03
or, 1, 0.01, 0.01
will, 1, 0.01, 0.01
also, 1, 0.01, 0.01
mediumlong, 1, 0.01, 0.03
although, 1, 0.01, 0.02
adaptations, 1, 0.01, 0.03
hummingbird, 1, 0.01, 0.03
short, 1, 0.01, 0.02
latter, 1, 0.01, 0.03
downcurved, 1, 0.01, 0.03
breast, 1, 0.01, 0.03
