the, 38, 0.07, 0.0
in, 23, 0.04, 0.0
and, 18, 0.03, 0.0
of, 18, 0.03, 0.0
to, 17, 0.03, 0.0
pugh, 15, 0.03, 0.09
he, 14, 0.02, 0.01
a, 8, 0.01, 0.0
for, 8, 0.01, 0.0
as, 7, 0.01, 0.0
election, 7, 0.01, 0.02
southport, 7, 0.01, 0.03
at, 6, 0.01, 0.0
liberal, 6, 0.01, 0.02
was, 6, 0.01, 0.0
with, 6, 0.01, 0.0
is, 6, 0.01, 0.0
has, 5, 0.01, 0.01
local, 5, 0.01, 0.02
his, 5, 0.01, 0.01
from, 5, 0.01, 0.0
democrat, 4, 0.01, 0.02
school, 4, 0.01, 0.01
on, 4, 0.01, 0.0
transport, 4, 0.01, 0.02
spokesperson, 3, 0.01, 0.03
parliament, 3, 0.01, 0.02
served, 3, 0.01, 0.02
john, 3, 0.01, 0.02
health, 3, 0.01, 0.02
interests, 3, 0.01, 0.03
sefton, 3, 0.01, 0.03
council, 3, 0.01, 0.02
also, 3, 0.01, 0.01
