the, 19, 0.08, 0.0
in, 12, 0.05, 0.0
was, 11, 0.04, 0.01
murchison, 9, 0.04, 0.12
and, 8, 0.03, 0.0
for, 6, 0.02, 0.0
of, 6, 0.02, 0.0
on, 6, 0.02, 0.0
war, 6, 0.02, 0.02
during, 4, 0.02, 0.02
she, 4, 0.02, 0.02
by, 3, 0.01, 0.0
to, 3, 0.01, 0.0
her, 2, 0.01, 0.01
four, 2, 0.01, 0.02
ran, 2, 0.01, 0.01
ii, 2, 0.01, 0.02
australia, 2, 0.01, 0.01
world, 2, 0.01, 0.01
frigate, 2, 0.01, 0.02
a, 2, 0.01, 0.0
laid, 2, 0.01, 0.02
battle, 2, 0.01, 0.01
river, 2, 0.01, 0.01
while, 2, 0.01, 0.02
down, 2, 0.01, 0.02
commissioned, 2, 0.01, 0.02
chinese, 2, 0.01, 0.02
october, 2, 0.01, 0.02
september, 2, 0.01, 0.02
sold, 2, 0.01, 0.02
korean, 2, 0.01, 0.02
