the, 31, 0.06, 0.0
of, 25, 0.05, 0.0
in, 22, 0.04, 0.0
and, 15, 0.03, 0.0
was, 13, 0.02, 0.0
a, 10, 0.02, 0.0
to, 9, 0.02, 0.0
akers, 8, 0.01, 0.03
mission, 7, 0.01, 0.03
as, 7, 0.01, 0.0
flight, 7, 0.01, 0.02
he, 7, 0.01, 0.0
force, 7, 0.01, 0.02
air, 7, 0.01, 0.01
space, 7, 0.01, 0.02
from, 7, 0.01, 0.0
on, 7, 0.01, 0.0
medal, 6, 0.01, 0.03
university, 6, 0.01, 0.01
sts, 5, 0.01, 0.03
school, 5, 0.01, 0.01
with, 5, 0.01, 0.0
service, 5, 0.01, 0.02
first, 5, 0.01, 0.01
his, 5, 0.01, 0.01
two, 4, 0.01, 0.01
missourirolla, 4, 0.01, 0.03
hours, 4, 0.01, 0.03
is, 4, 0.01, 0.0
shuttle, 4, 0.01, 0.03
nasa, 4, 0.01, 0.03
missouri, 4, 0.01, 0.02
eva, 4, 0.01, 0.02
at, 3, 0.01, 0.0
which, 3, 0.01, 0.01
its, 3, 0.01, 0.01
astronaut, 3, 0.01, 0.03
four, 3, 0.01, 0.02
eminence, 3, 0.01, 0.03
that, 3, 0.01, 0.0
endeavour, 3, 0.01, 0.03
