the, 26, 0.08, 0.0
in, 12, 0.04, 0.0
and, 11, 0.03, 0.0
a, 10, 0.03, 0.0
of, 9, 0.03, 0.0
is, 7, 0.02, 0.0
from, 6, 0.02, 0.01
canigou, 6, 0.02, 0.06
mountain, 5, 0.02, 0.04
at, 5, 0.02, 0.01
to, 5, 0.02, 0.0
its, 5, 0.02, 0.02
on, 4, 0.01, 0.0
with, 4, 0.01, 0.0
year, 3, 0.01, 0.01
as, 3, 0.01, 0.0
be, 3, 0.01, 0.0
by, 3, 0.01, 0.0
catalan, 3, 0.01, 0.03
lit, 3, 0.01, 0.02
pyrnesorientales, 3, 0.01, 0.03
weather, 2, 0.01, 0.03
fire, 2, 0.01, 0.02
night, 2, 0.01, 0.03
it, 2, 0.01, 0.0
light, 2, 0.01, 0.02
north, 2, 0.01, 0.01
canig, 2, 0.01, 0.03
seen, 2, 0.01, 0.02
are, 2, 0.01, 0.01
bonfires, 2, 0.01, 0.03
people, 2, 0.01, 0.02
verdaguer, 2, 0.01, 0.03
located, 2, 0.01, 0.02
de, 2, 0.01, 0.01
good, 2, 0.01, 0.02
all, 2, 0.01, 0.01
this, 2, 0.01, 0.01
summit, 2, 0.01, 0.03
can, 2, 0.01, 0.01
was, 2, 0.01, 0.0
marseille, 2, 0.01, 0.03
location, 2, 0.01, 0.02
