the, 43, 0.08, 0.0
in, 30, 0.05, 0.0
of, 24, 0.04, 0.0
was, 20, 0.04, 0.01
he, 19, 0.03, 0.01
and, 17, 0.03, 0.0
to, 16, 0.03, 0.0
a, 12, 0.02, 0.0
sindermann, 8, 0.01, 0.03
party, 8, 0.01, 0.02
became, 7, 0.01, 0.02
at, 6, 0.01, 0.0
chairman, 6, 0.01, 0.02
from, 6, 0.01, 0.0
as, 5, 0.01, 0.0
for, 5, 0.01, 0.0
communist, 4, 0.01, 0.03
state, 4, 0.01, 0.01
dresden, 4, 0.01, 0.03
first, 4, 0.01, 0.01
east, 4, 0.01, 0.02
sed, 3, 0.01, 0.02
by, 3, 0.01, 0.0
germany, 3, 0.01, 0.02
deputy, 3, 0.01, 0.03
being, 3, 0.01, 0.02
political, 3, 0.01, 0.02
arrested, 3, 0.01, 0.03
on, 3, 0.01, 0.0
until, 3, 0.01, 0.02
