the, 122, 0.07, 0.0
in, 57, 0.03, 0.0
and, 57, 0.03, 0.0
purcell, 52, 0.03, 0.09
of, 45, 0.02, 0.0
to, 35, 0.02, 0.0
a, 31, 0.02, 0.0
max, 31, 0.02, 0.04
for, 30, 0.02, 0.0
was, 22, 0.01, 0.0
on, 21, 0.01, 0.0
his, 21, 0.01, 0.01
with, 20, 0.01, 0.0
he, 20, 0.01, 0.0
as, 19, 0.01, 0.0
series, 18, 0.01, 0.02
games, 17, 0.01, 0.02
comic, 17, 0.01, 0.02
an, 15, 0.01, 0.0
work, 15, 0.01, 0.01
that, 13, 0.01, 0.0
lucasarts, 12, 0.01, 0.03
development, 12, 0.01, 0.02
at, 11, 0.01, 0.0
characters, 11, 0.01, 0.02
film, 11, 0.01, 0.02
by, 10, 0.01, 0.0
