the, 12, 0.05, 0.0
on, 11, 0.04, 0.01
was, 8, 0.03, 0.01
in, 7, 0.03, 0.0
she, 7, 0.03, 0.03
and, 6, 0.02, 0.0
at, 5, 0.02, 0.01
squadron, 5, 0.02, 0.05
for, 5, 0.02, 0.0
of, 5, 0.02, 0.0
as, 4, 0.02, 0.0
from, 4, 0.02, 0.01
franklin, 4, 0.02, 0.05
a, 3, 0.01, 0.0
european, 3, 0.01, 0.02
september, 3, 0.01, 0.02
flagship, 3, 0.01, 0.03
until, 3, 0.01, 0.02
ship, 2, 0.01, 0.01
out, 2, 0.01, 0.02
seaman, 2, 0.01, 0.03
june, 2, 0.01, 0.02
january, 2, 0.01, 0.02
to, 2, 0.01, 0.0
november, 2, 0.01, 0.02
navy, 2, 0.01, 0.01
norfolk, 2, 0.01, 0.03
uss, 2, 0.01, 0.02
sailed, 2, 0.01, 0.03
which, 2, 0.01, 0.01
new, 2, 0.01, 0.01
admiral, 2, 0.01, 0.03
naval, 2, 0.01, 0.02
october, 2, 0.01, 0.02
united, 2, 0.01, 0.01
states, 2, 0.01, 0.01
york, 2, 0.01, 0.02
