of, 6, 0.1, 0.0
the, 4, 0.07, 0.0
and, 3, 0.05, 0.0
data, 2, 0.03, 0.06
states, 2, 0.03, 0.04
federal, 2, 0.03, 0.07
from, 2, 0.03, 0.01
a, 2, 0.03, 0.0
list, 2, 0.03, 0.04
as, 2, 0.03, 0.0
intercensal, 1, 0.02, 0.06
numbers, 1, 0.02, 0.04
their, 1, 0.02, 0.02
mexican, 1, 0.02, 0.05
total, 1, 0.02, 0.05
are, 1, 0.02, 0.01
geography, 1, 0.02, 0.06
by, 1, 0.02, 0.0
censuses, 1, 0.02, 0.06
national, 1, 0.02, 0.03
ranked, 1, 0.02, 0.06
table, 1, 0.02, 0.04
on, 1, 0.02, 0.0
order, 1, 0.02, 0.04
all, 1, 0.02, 0.03
based, 1, 0.02, 0.04
in, 1, 0.02, 0.0
is, 1, 0.02, 0.0
population, 1, 0.02, 0.04
mexico, 1, 0.02, 0.05
district, 1, 0.02, 0.03
following, 1, 0.02, 0.03
processingdoc, 1, 0.02, 0.06
well, 1, 0.02, 0.04
survey, 1, 0.02, 0.05
institute, 1, 0.02, 0.04
populationthe, 1, 0.02, 0.06
statistics, 1, 0.02, 0.06
