the, 19, 0.08, 0.0
number, 16, 0.06, 0.09
is, 12, 0.05, 0.01
a, 10, 0.04, 0.0
of, 8, 0.03, 0.0
to, 6, 0.02, 0.0
and, 6, 0.02, 0.0
in, 4, 0.02, 0.0
that, 4, 0.02, 0.01
it, 3, 0.01, 0.0
being, 3, 0.01, 0.02
triangular, 3, 0.01, 0.03
superstring, 3, 0.01, 0.03
theory, 3, 0.01, 0.02
one, 3, 0.01, 0.01
perfect, 3, 0.01, 0.03
group, 3, 0.01, 0.02
gauge, 2, 0.01, 0.02
prime, 2, 0.01, 0.02
divisors, 2, 0.01, 0.03
an, 2, 0.01, 0.0
as, 2, 0.01, 0.0
be, 2, 0.01, 0.0
harmonic, 2, 0.01, 0.03
x, 2, 0.01, 0.02
than, 2, 0.01, 0.02
its, 2, 0.01, 0.01
string, 2, 0.01, 0.03
for, 2, 0.01, 0.0
dimension, 2, 0.01, 0.03
realized, 2, 0.01, 0.03
also, 2, 0.01, 0.01
