the, 52, 0.08, 0.0
tax, 37, 0.06, 0.14
of, 23, 0.03, 0.0
in, 20, 0.03, 0.0
and, 19, 0.03, 0.0
to, 16, 0.02, 0.0
cuts, 14, 0.02, 0.06
a, 13, 0.02, 0.0
that, 11, 0.02, 0.01
income, 8, 0.01, 0.03
have, 7, 0.01, 0.01
as, 6, 0.01, 0.0
has, 6, 0.01, 0.01
on, 6, 0.01, 0.0
however, 5, 0.01, 0.02
some, 5, 0.01, 0.01
rate, 5, 0.01, 0.02
with, 5, 0.01, 0.0
government, 5, 0.01, 0.02
an, 4, 0.01, 0.0
cut, 4, 0.01, 0.03
by, 4, 0.01, 0.0
budget, 4, 0.01, 0.03
this, 4, 0.01, 0.01
for, 4, 0.01, 0.0
from, 4, 0.01, 0.0
real, 4, 0.01, 0.02
bush, 4, 0.01, 0.03
