the, 43, 0.09, 0.0
to, 19, 0.04, 0.0
a, 18, 0.04, 0.0
of, 18, 0.04, 0.0
in, 11, 0.02, 0.0
goatee, 10, 0.02, 0.06
and, 8, 0.02, 0.0
style, 7, 0.01, 0.03
goatees, 7, 0.01, 0.03
as, 6, 0.01, 0.0
with, 6, 0.01, 0.0
s, 5, 0.01, 0.0
used, 5, 0.01, 0.01
became, 5, 0.01, 0.02
hair, 5, 0.01, 0.02
on, 5, 0.01, 0.0
been, 4, 0.01, 0.01
popular, 4, 0.01, 0.02
was, 4, 0.01, 0.0
is, 4, 0.01, 0.0
have, 4, 0.01, 0.01
from, 4, 0.01, 0.0
evil, 4, 0.01, 0.03
or, 4, 0.01, 0.01
characters, 3, 0.01, 0.02
by, 3, 0.01, 0.0
term, 3, 0.01, 0.02
chin, 3, 0.01, 0.02
late, 3, 0.01, 0.01
has, 3, 0.01, 0.01
not, 3, 0.01, 0.01
again, 3, 0.01, 0.02
perceive, 3, 0.01, 0.03
media, 3, 0.01, 0.02
