the, 24, 0.08, 0.0
and, 19, 0.06, 0.0
music, 11, 0.04, 0.06
in, 8, 0.03, 0.0
of, 5, 0.02, 0.0
college, 4, 0.01, 0.02
american, 4, 0.01, 0.01
her, 4, 0.01, 0.01
dance, 4, 0.01, 0.02
at, 4, 0.01, 0.0
a, 4, 0.01, 0.0
on, 4, 0.01, 0.0
been, 3, 0.01, 0.01
festival, 3, 0.01, 0.02
hovda, 3, 0.01, 0.03
hall, 2, 0.01, 0.02
universities, 2, 0.01, 0.02
bang, 2, 0.01, 0.03
lawrence, 2, 0.01, 0.03
vienna, 2, 0.01, 0.03
released, 2, 0.01, 0.02
appointments, 2, 0.01, 0.03
by, 2, 0.01, 0.0
have, 2, 0.01, 0.01
minneapolis, 2, 0.01, 0.03
academy, 2, 0.01, 0.02
st, 2, 0.01, 0.01
mexico, 2, 0.01, 0.02
sound, 2, 0.01, 0.02
sarah, 2, 0.01, 0.03
princeton, 2, 0.01, 0.03
has, 2, 0.01, 0.01
new, 2, 0.01, 0.01
including, 2, 0.01, 0.02
traces, 2, 0.01, 0.03
eleanor, 2, 0.01, 0.03
yale, 2, 0.01, 0.03
coastal, 2, 0.01, 0.02
university, 2, 0.01, 0.01
ariadne, 2, 0.01, 0.03
ensemble, 2, 0.01, 0.03
can, 2, 0.01, 0.01
center, 2, 0.01, 0.02
was, 2, 0.01, 0.0
nyc, 2, 0.01, 0.03
