the, 26, 0.12, 0.0
is, 13, 0.06, 0.01
of, 11, 0.05, 0.0
hilbert, 8, 0.04, 0.09
to, 8, 0.04, 0.0
a, 7, 0.03, 0.0
crater, 7, 0.03, 0.08
rim, 4, 0.02, 0.05
it, 4, 0.02, 0.01
in, 3, 0.01, 0.0
southeast, 3, 0.01, 0.02
that, 3, 0.01, 0.0
just, 3, 0.01, 0.02
on, 3, 0.01, 0.0
smaller, 2, 0.01, 0.02
midpoint, 2, 0.01, 0.03
as, 2, 0.01, 0.0
interior, 2, 0.01, 0.02
are, 2, 0.01, 0.01
by, 2, 0.01, 0.0
ridges, 2, 0.01, 0.03
side, 2, 0.01, 0.02
west, 2, 0.01, 0.01
relatively, 2, 0.01, 0.03
lies, 2, 0.01, 0.02
lunar, 2, 0.01, 0.03
there, 2, 0.01, 0.01
